,CBOE_VX1_FWd,CBOE_VX1_FWo,CBOE_VX1_FWh,CBOE_VX1_FWl,CBOE_VX1_FWs,CBOE_VX1_FWv,CBOE_VX1_FWpo,CME_US1_FWd,CME_US1_FWo,CME_US1_FWh,CME_US1_FWl,CME_US1_FWs,CME_US1_FWv,CME_US1_FWpo,CME_FV1_FWd,CME_FV1_FWo,CME_FV1_FWh,CME_FV1_FWl,CME_FV1_FWs,CME_FV1_FWv,CME_FV1_FWpo,CME_C1_FWd,CME_C1_FWo,CME_C1_FWh,CME_C1_FWl,CME_C1_FWs,CME_C1_FWv,CME_C1_FWpo,CME_RR1_FWd,CME_RR1_FWo,CME_RR1_FWh,CME_RR1_FWl,CME_RR1_FWs,CME_RR1_FWv,CME_RR1_FWpo,CME_BO1_FWd,CME_BO1_FWo,CME_BO1_FWh,CME_BO1_FWl,CME_BO1_FWs,CME_BO1_FWv,CME_BO1_FWpo,CME_S1_FWd,CME_S1_FWo,CME_S1_FWh,CME_S1_FWl,CME_S1_FWs,CME_S1_FWv,CME_S1_FWpo,CME_W1_FWd,CME_W1_FWo,CME_W1_FWh,CME_W1_FWl,CME_W1_FWs,CME_W1_FWv,CME_W1_FWpo,CME_AD1_FWd,CME_AD1_FWo,CME_AD1_FWh,CME_AD1_FWl,CME_AD1_FWs,CME_AD1_FWv,CME_AD1_FWpo,CME_BP1_FWd,CME_BP1_FWo,CME_BP1_FWh,CME_BP1_FWl,CME_BP1_FWs,CME_BP1_FWv,CME_BP1_FWpo,CME_CD1_FWd,CME_CD1_FWo,CME_CD1_FWh,CME_CD1_FWl,CME_CD1_FWs,CME_CD1_FWv,CME_CD1_FWpo,CEM_ED1_FWd,CEM_ED1_FWo,CEM_ED1_FWh,CEM_ED1_FWl,CEM_ED1_FWs,CEM_ED1_FWv,CEM_ED1_FWpo,CME_JY1_FWd,CME_JY1_FWo,CME_JY1_FWh,CME_JY1_FWl,CME_JY1_FWs,CME_JY1_FWv,CME_JY1_FWpo,CME_LC1_FWd,CME_LC1_FWo,CME_LC1_FWh,CME_LC1_FWl,CME_LC1_FWs,CME_LC1_FWv,CME_LC1_FWpo,CME_MP1_FWd,CME_MP1_FWo,CME_MP1_FWh,CME_MP1_FWl,CME_MP1_FWs,CME_MP1_FWv,CME_MP1_FWpo,CME_LB1_FWd,CME_LB1_FWo,CME_LB1_FWh,CME_LB1_FWl,CME_LB1_FWs,CME_LB1_FWv,CME_LB1_FWpo,CME_SF1_FWd,CME_SF1_FWo,CME_SF1_FWh,CME_SF1_FWl,CME_SF1_FWs,CME_SF1_FWv,CME_SF1_FWpo,CME_RB1_FWd,CME_RB1_FWo,CME_RB1_FWh,CME_RB1_FWl,CME_RB1_FWs,CME_RB1_FWv,CME_RB1_FWpo,CME_HO1_FWd,CME_HO1_FWo,CME_HO1_FWh,CME_HO1_FWl,CME_HO1_FWs,CME_HO1_FWv,CME_HO1_FWpo,CME_NG1_FWd,CME_NG1_FWo,CME_NG1_FWh,CME_NG1_FWl,CME_NG1_FWs,CME_NG1_FWv,CME_NG1_FWpo,CME_CL1_FWd,CME_CL1_FWo,CME_CL1_FWh,CME_CL1_FWl,CME_CL1_FWs,CME_CL1_FWv,CME_CL1_FWpo,CME_RB1_FWd,CME_RB1_FWo,CME_RB1_FWh,CME_RB1_FWl,CME_RB1_FWs,CME_RB1_FWv,CME_RB1_FWpo
795,2016-03-14,19.1,19.35,18.6,18.825,78043,164663,2016-03-14,161.1875,162.0625,160.9375,161.46875,300565,506382,2016-03-14,119.59375,119.75,119.546875,119.6484375,361112,2395552,2016-03-14,366.0,369.25,365.5,368.75,150999,660468,2016-03-14,10.385,10.54,10.34,10.45,331.0,10131.0,2016-03-14,32.11,32.55,31.95,32.45,51012,179921,2016-03-14,892.5,897.0,890.25,895.75,89302,327884,2016-03-14,475.75,479.5,472.75,478.75,42403,217022,2016-03-14,0.752,0.7562,0.7461,0.7474,75901.0,91689.0,2016-03-14,1.4381,1.4394,1.4295,1.4301,60558,252949,2016-03-14,0.756,0.757,0.7515,0.754,56021.0,88097.0,,,,,,,,2016-03-14,8799.0,8833.5,8794.5,8809.0,70201,140539,2016-03-14,139.45,139.975,139.075,139.3,14755,88303,2016-03-14,56130.0,56130.0,55680.0,55980.0,24825.0,95545.0,2016-03-14,293.7,294.7,285.4,289.2,549.0,3597.0,2016-03-14,1.0208,1.0226,1.0159,1.0164,14828.0,39785.0,2016-03-14,1.449,1.4532,1.404,1.4226,41763,78894,2016-03-14,1.2164,1.2216,1.1715,1.1965,43435,61302,2016-03-14,1.818,1.857,1.771,1.819,110225,184657,2016-03-14,38.17,38.77,36.68,37.18,480600,219070,2016-03-14,1.449,1.4532,1.404,1.4226,41763,78894
796,2016-03-11,19.95,20.04,19.0,19.1,92408,147997,2016-03-11,162.40625,162.8125,160.96875,161.21875,213888,515476,2016-03-11,119.84375,119.921875,119.5390625,119.6328125,1017540,2398293,2016-03-11,362.0,365.25,362.0,365.0,119443,664570,2016-03-11,10.29,10.47,10.29,10.33,267.0,10088.0,2016-03-11,31.62,32.3,31.6,32.13,51912,176337,2016-03-11,887.5,896.75,887.0,895.75,111469,323318,2016-03-11,476.25,478.5,471.5,475.75,55321,219139,2016-03-11,0.7423,0.7551,0.7416,0.7541,106864.0,81481.0,2016-03-11,1.4285,1.4441,1.4259,1.439,106135,243730,2016-03-11,0.7497,0.7596,0.7494,0.7564,98113.0,70884.0,,,,,,,,2016-03-11,8862.5,8891.5,8801.0,8817.0,125736,125164,2016-03-11,138.75,141.125,138.425,139.8,33906,94333,2016-03-11,55660.0,56210.0,55580.0,56140.0,47027.0,90341.0,2016-03-11,283.0,291.6,283.0,291.6,585.0,3613.0,2016-03-11,1.0204,1.0242,1.0152,1.0227,25105.0,37962.0,2016-03-11,1.445,1.4636,1.4329,1.4443,40784,84733,2016-03-11,1.2219,1.2411,1.2142,1.218,38402,63937,2016-03-11,1.799,1.859,1.792,1.822,134657,207638,2016-03-11,37.99,39.02,37.92,38.5,559514,251772,2016-03-11,1.445,1.4636,1.4329,1.4443,40784,84733
797,2016-03-10,20.1,20.9,19.4,19.925,89631,130263,2016-03-10,163.34375,163.84375,161.59375,162.375,334939,514201,2016-03-10,120.15625,120.3046875,119.71875,119.8359375,799048,2406944,2016-03-10,359.0,363.5,358.0,362.75,177509,667629,2016-03-10,10.39,10.555,10.2,10.345,550.0,10062.0,2016-03-10,31.75,31.79,31.53,31.62,35342,178169,2016-03-10,885.0,890.0,881.25,889.25,107096,329156,2016-03-10,468.0,477.5,465.0,477.0,75540,227330,2016-03-10,0.7438,0.7481,0.7396,0.7421,66903.0,54313.0,2016-03-10,1.4216,1.4321,1.4122,1.4291,120808,179185,2016-03-10,0.7548,0.7558,0.7465,0.7495,55422.0,57122.0,,,,,,,,2016-03-10,8849.0,8904.0,8760.5,8866.5,94713,97014,2016-03-10,137.5,138.625,137.275,138.3,22439,97305,2016-03-10,55960.0,56340.0,55280.0,55600.0,35625.0,83934.0,2016-03-10,278.2,283.0,276.0,281.6,380.0,3552.0,2016-03-10,1.0075,1.0235,0.9949,1.022,40763.0,20667.0,2016-03-10,1.4694,1.4806,1.4177,1.439,57654,88757,2016-03-10,1.228,1.2316,1.2096,1.2161,44202,68885,2016-03-10,1.764,1.812,1.733,1.788,181139,228394,2016-03-10,38.17,38.48,37.21,37.84,667739,311063,2016-03-10,1.4694,1.4806,1.4177,1.439,57654,88757
798,2016-03-09,20.65,20.8,20.1,20.125,50425,123239,2016-03-09,163.96875,164.03125,162.53125,162.84375,221763,512543,2016-03-09,120.3203125,120.359375,120.0546875,120.1015625,422201,2412957,2016-03-09,360.0,361.5,357.25,359.5,151425,661841,2016-03-09,10.535,10.58,10.3,10.385,534.0,9983.0,2016-03-09,31.05,32.0,30.97,31.74,65901,171423,2016-03-09,883.5,888.0,880.25,885.75,113329,330388,2016-03-09,465.0,468.5,461.0,468.25,54405,229039,2016-03-09,0.7396,0.7495,0.738,0.7482,62695.0,20886.0,2016-03-09,1.4209,1.4245,1.4181,1.4231,70189,129940,2016-03-09,0.7454,0.7562,0.7438,0.7549,48287.0,39275.0,,,,,,,,2016-03-09,8898.5,8936.0,8838.5,8843.5,81207,63531,2016-03-09,137.075,137.4,136.5,136.775,19528,101801,2016-03-09,55360.0,56070.0,55300.0,55960.0,17392.0,76456.0,2016-03-09,279.3,280.9,277.0,279.6,396.0,3449.0,2016-03-09,1.0082,1.0104,0.999,1.0069,14485.0,10221.0,2016-03-09,1.3881,1.4725,1.3881,1.4705,68481,94749,2016-03-09,1.1996,1.2399,1.1989,1.2327,48368,75407,2016-03-09,1.727,1.784,1.715,1.752,156166,247165,2016-03-09,36.36,38.51,36.24,38.29,702916,361251,2016-03-09,1.3881,1.4725,1.3881,1.4705,68481,94749
799,2016-03-08,19.8,20.7,19.78,20.675,71188,116767,2016-03-08,162.3125,164.84375,162.1875,163.9375,254314,506079,2016-03-08,119.9609375,120.40625,119.921875,120.28125,551926,2450671,2016-03-08,358.5,362.5,356.0,360.5,166844,667133,2016-03-08,10.62,10.735,10.48,10.535,260.0,9995.0,2016-03-08,31.2,31.32,30.87,31.14,36530,172512,2016-03-08,880.5,885.25,875.25,884.5,100169,328861,2016-03-08,461.5,465.75,457.0,465.25,50894,230971,2016-03-08,0.7432,0.7437,0.7377,0.7417,25487.0,9447.0,2016-03-08,1.4265,1.4281,1.4177,1.4222,81857,55004,2016-03-08,0.7524,0.7527,0.7451,0.7466,37200.0,14984.0,,,,,,,,2016-03-08,8847.5,8921.5,8835.5,8906.5,53331,36357,2016-03-08,135.95,137.875,135.175,137.125,29389,106906,2016-03-08,55860.0,55920.0,55290.0,55500.0,13367.0,67636.0,2016-03-08,282.7,284.5,275.1,282.8,642.0,3377.0,2016-03-08,1.0098,1.0145,1.0076,1.0081,8185.0,4046.0,2016-03-08,1.3925,1.416,1.3773,1.3878,67313,98526,2016-03-08,1.2236,1.2425,1.1946,1.2,64294,84595,2016-03-08,1.707,1.74,1.678,1.712,153380,264590,2016-03-08,37.94,38.39,36.12,36.5,740152,429683,2016-03-08,1.3925,1.416,1.3773,1.3878,67313,98526
800,2016-03-07,19.95,20.36,19.5,19.825,44259,109784,2016-03-07,162.4375,162.46875,161.6875,162.3125,164531,505273,2016-03-07,120.1796875,120.1953125,119.875,119.9296875,477564,2452905,2016-03-07,361.0,362.25,358.25,359.0,154255,669048,2016-03-07,10.575,10.95,10.53,10.7,387.0,10085.0,2016-03-07,30.96,31.3,30.89,31.17,36856,173687,2016-03-07,881.25,887.5,880.25,881.75,139307,343964,2016-03-07,465.0,468.5,461.25,462.75,57547,236801,2016-03-07,0.7392,0.7452,0.736,0.7437,10712.0,5610.0,2016-03-07,1.4217,1.4288,1.4139,1.4269,31121,31506,2016-03-07,0.7506,0.7541,0.7476,0.7532,10853.0,8861.0,,,,,,,,2016-03-07,8811.0,8858.5,8806.0,8856.5,30500,18993,2016-03-07,135.75,136.725,134.8,135.95,21577,111723,2016-03-07,55840.0,56050.0,55480.0,55920.0,8711.0,61306.0,2016-03-07,277.1,282.3,276.8,281.6,836.0,3226.0,2016-03-07,1.01,1.0119,1.0036,1.0099,3099.0,2583.0,2016-03-07,1.3303,1.4,1.3303,1.3927,67577,106227,2016-03-07,1.1676,1.2273,1.1597,1.2225,70079,90050,2016-03-07,1.628,1.74,1.612,1.69,166088,282928,2016-03-07,36.2,38.11,36.09,37.9,745455,478769,2016-03-07,1.3303,1.4,1.3303,1.3927,67577,106227
801,2016-03-04,19.5,20.1,19.11,20.025,69459,103777,2016-03-04,163.375,163.875,161.625,162.25,281957,506724,2016-03-04,120.3515625,120.4609375,120.015625,120.1171875,741931,2488904,2016-03-04,356.5,360.75,356.0,358.25,175180,672742,2016-03-04,10.565,10.605,10.48,10.505,235.0,9988.0,2016-03-04,30.61,31.38,30.6,30.96,58526,173973,2016-03-04,863.75,879.25,863.75,878.5,183243,349502,2016-03-04,459.5,464.5,456.0,460.75,64053,237144,2016-03-04,0.7316,0.7409,0.7308,0.7391,5582.0,4134.0,2016-03-04,1.4178,1.4255,1.4114,1.422,12363,21732,2016-03-04,0.7457,0.751,0.7424,0.7505,3208.0,8058.0,,,,,,,,2016-03-04,8821.5,8866.5,8778.5,8794.0,16126,7837,2016-03-04,135.55,136.775,135.075,136.35,19395,113287,2016-03-04,55330.0,55930.0,55190.0,55730.0,2014.0,61037.0,2016-03-04,269.5,274.6,268.9,274.6,918.0,3139.0,2016-03-04,1.0125,1.017,1.0061,1.0099,781.0,2322.0,2016-03-04,1.298,1.3431,1.285,1.3321,51574,107467,2016-03-04,1.1217,1.1665,1.1137,1.1613,47729,88438,2016-03-04,1.626,1.675,1.611,1.666,96154,288283,2016-03-04,34.66,36.34,34.4,35.92,565803,471316,2016-03-04,1.298,1.3431,1.285,1.3321,51574,107467
802,2016-03-03,20.3,20.47,19.45,19.525,63452,98196,2016-03-03,162.84375,163.875,162.40625,163.46875,210151,509222,2016-03-03,120.40625,120.484375,120.265625,120.421875,546895,2481167,2016-03-03,356.0,357.5,354.5,356.5,143954,660236,2016-03-03,10.545,10.645,10.44,10.505,351.0,10053.0,2016-03-03,30.36,30.73,30.21,30.61,40433,176508,2016-03-03,861.0,865.5,857.5,863.75,75268,347226,2016-03-03,449.75,462.0,449.0,459.75,85020,245232,2016-03-03,0.7251,0.7341,0.725,0.7321,3159.0,3233.0,2016-03-03,1.4086,1.4195,1.4039,1.4178,12335,10924,2016-03-03,0.7448,0.7479,0.7424,0.7461,1390.0,7885.0,,,,,,,,2016-03-03,8831.0,8853.0,8778.5,8832.0,1581,7516,2016-03-03,136.4,136.4,134.925,135.45,22756,114899,2016-03-03,55580.0,55680.0,55130.0,55400.0,1206.0,60730.0,2016-03-03,255.6,264.6,254.8,264.6,715.0,2947.0,2016-03-03,1.0081,1.0157,1.0069,1.0138,659.0,2224.0,2016-03-03,1.3066,1.3118,1.2752,1.2988,48968,111344,2016-03-03,1.1098,1.13,1.0992,1.1202,47344,90983,2016-03-03,1.672,1.695,1.63,1.639,134061,289380,2016-03-03,34.73,35.32,34.19,34.57,506313,479993,2016-03-03,1.3066,1.3118,1.2752,1.2988,48968,111344
803,2016-03-02,20.35,20.84,20.1,20.275,51996,86100,2016-03-02,162.53125,162.9375,162.03125,162.65625,250353,511916,2016-03-02,120.5078125,120.6015625,120.265625,120.3515625,641323,2446961,2016-03-02,355.75,357.5,355.0,356.25,132738,659557,2016-03-02,10.65,10.77,10.5,10.515,348.0,10060.0,2016-03-02,30.47,30.6,30.09,30.37,62368,178673,2016-03-02,858.25,864.75,856.0,861.5,116905,345469,2016-03-02,447.25,451.5,442.25,450.25,57425,243908,2016-03-02,0.7147,0.7266,0.7133,0.7264,2473.0,2894.0,2016-03-02,1.3965,1.4098,1.3921,1.408,7583,5771,2016-03-02,0.7452,0.7457,0.7409,0.7445,1636.0,7431.0,,,,,,,,2016-03-02,8807.0,8859.5,8755.5,8843.0,1895,7393,2016-03-02,136.875,137.375,136.0,136.3,17293,117582,2016-03-02,55360.0,55740.0,55160.0,55660.0,6294.0,57030.0,2016-03-02,254.4,255.5,252.8,254.6,350.0,2917.0,2016-03-02,1.0091,1.0096,1.0043,1.0087,815.0,1720.0,2016-03-02,1.2985,1.331,1.2915,1.3107,52489,114285,2016-03-02,1.0921,1.125,1.0866,1.1065,50228,95146,2016-03-02,1.741,1.746,1.657,1.678,126983,286042,2016-03-02,33.89,35.17,33.55,34.66,592382,485373,2016-03-02,1.2985,1.331,1.2915,1.3107,52489,114285
804,2016-03-01,22.2,22.5,20.3,20.325,66458,79001,2016-03-01,164.59375,165.3125,162.125,162.34375,293240,512612,2016-03-01,121.0234375,121.1796875,120.46875,120.484375,652085,2454963,2016-03-01,357.0,358.75,355.75,355.75,155830,656971,2016-03-01,10.79,10.79,10.565,10.65,677.0,10282.0,2016-03-01,30.94,31.18,30.11,30.54,61346,178854,2016-03-01,861.0,866.5,857.0,858.0,107854,341385,2016-03-01,453.25,454.75,445.5,446.0,57559,236337,2016-03-01,0.7114,0.7158,0.7077,0.7142,973.0,2784.0,2016-03-01,1.3935,1.4025,1.391,1.3958,2133,5380,2016-03-01,0.739,0.7471,0.7382,0.7468,2878.0,7122.0,,,,,,,,2016-03-01,8915.5,8944.0,8785.5,8795.5,2951,5671,2016-03-01,136.65,137.475,135.925,137.1,18146,118005,2016-03-01,54650.0,55550.0,54570.0,55410.0,2611.0,55790.0,2016-03-01,253.4,254.8,251.8,252.3,366.0,2810.0,2016-03-01,1.0067,1.0084,1.0043,1.0081,1304.0,1157.0,2016-03-01,1.3207,1.3315,1.2786,1.3035,48026,115416,2016-03-01,1.097,1.118,1.0843,1.0995,41573,97333,2016-03-01,1.707,1.775,1.685,1.742,191800,289706,2016-03-01,33.9,34.76,33.37,34.4,559124,476879,2016-03-01,1.3207,1.3315,1.2786,1.3035,48026,115416
805,2016-02-29,21.72,22.36,21.154,22.095,45061,76739,2016-02-29,164.48125,165.175,164.41875,164.8,211556,411662,2016-02-29,120.9046875,121.0765625,120.80625,121.0078125,578340,1989263,2016-02-29,359.0,360.8,356.0,356.3,115774,526347,2016-02-29,10.615,10.739,10.462,10.727,435.0,8401.0,2016-02-29,31.186,31.32,30.764,30.824,41127,147162,2016-02-29,861.0,863.4,858.4,859.4,78446,274691,2016-02-29,453.45,454.9,448.95,451.6,38728,190847,2016-02-29,0.7097,0.714,0.70816,0.71088,16180.0,26111.0,2016-02-29,1.38712,1.3951,1.38406,1.39208,19057,55511,2016-02-29,0.73954,0.7418,0.73616,0.74028,13447.0,34387.0,,,,,,,,2016-02-29,8815.3,8898.5,8806.2,8887.8,29011,53376,2016-02-29,137.325,137.6,136.625,136.975,16728,118513,2016-02-29,54300.0,55042.0,54218.0,54900.0,7575.0,62021.0,2016-02-29,252.68,255.18,252.42,253.36,300.0,2400.0,2016-02-29,1.00656,1.0093,1.00056,1.00576,5346.0,9905.0,2016-02-29,1.2349,1.27438,1.22206,1.2665,35094,91990,2016-02-29,1.06482,1.1082,1.05716,1.09016,41475,76790,2016-02-29,1.711,1.737,1.69,1.711,168256,298394,2016-02-29,32.72,33.98,32.32,33.75,509414,475519,2016-02-29,1.2349,1.27438,1.22206,1.2665,35094,91990
806,2016-02-26,21.21,21.92,20.632,21.685,63094,84236,2016-02-26,166.075,166.1625,164.50625,164.81875,243230,326325,2016-02-26,121.284375,121.2875,120.815625,120.9328125,696236,1549805,2016-02-26,358.65,359.4,355.5,357.5,161018,405946,2016-02-26,10.609,10.638,10.317,10.564,2247.0,6145.0,2016-02-26,30.866,31.36,30.856,31.15,52976,114524,2016-02-26,863.9,866.4,858.85,860.1,102734,208492,2016-02-26,451.0,452.65,445.2,448.65,47123,148049,2016-02-26,0.72034,0.72334,0.70972,0.71036,36033.0,49973.0,2016-02-26,1.39638,1.40454,1.38582,1.38666,39356,106629,2016-02-26,0.73872,0.7405,0.73732,0.73936,27838.0,64658.0,,,,,,,,2016-02-26,8872.4,8902.3,8788.2,8800.3,58412,103148,2016-02-26,137.525,138.4,136.875,137.0,23288,118936,2016-02-26,54884.0,55302.0,54376.0,54470.0,18701.0,68303.0,2016-02-26,257.5,258.24,253.26,253.32,228.0,2133.0,2016-02-26,1.014,1.01646,1.00458,1.00582,7941.0,18915.0,2016-02-26,1.19932,1.2341,1.17834,1.1837,40855,72491,2016-02-26,1.07136,1.12006,1.05694,1.06056,42521,61121,2016-02-26,1.786,1.805,1.731,1.791,108861,297288,2016-02-26,33.04,34.69,32.64,32.78,621644,504402,2016-02-26,1.19932,1.2341,1.17834,1.1837,40855,72491
807,2016-02-25,21.94,22.3,21.01,21.065,58910,94678,2016-02-25,165.86875,167.41875,165.61875,166.80625,413431,296214,2016-02-25,121.134375,121.515625,121.0734375,121.4375,1263376,1268438,2016-02-25,361.65,363.5,357.0,357.5,161387,310621,2016-02-25,10.738,10.776,10.494,10.547,1474.0,4870.0,2016-02-25,31.052,31.248,30.714,30.754,41165,88158,2016-02-25,869.0,873.1,861.1,861.6,102785,160488,2016-02-25,446.95,450.45,444.1,448.75,38109,109637,2016-02-25,0.71722,0.72266,0.71404,0.7222,51364.0,71743.0,2016-02-25,1.39346,1.3998,1.39038,1.39784,53259,157075,2016-02-25,0.72976,0.73986,0.72818,0.73904,42684.0,92730.0,,,,,,,,2016-02-25,8938.9,8950.1,8860.8,8879.4,94746,153961,2016-02-25,136.2,137.875,136.1,137.35,24342,119460,2016-02-25,54632.0,55112.0,54556.0,54976.0,20713.0,75520.0,2016-02-25,258.32,260.28,256.5,257.56,249.0,1938.0,2016-02-25,1.01358,1.01488,1.0073,1.01392,10269.0,28199.0,2016-02-25,1.12182,1.16736,1.10098,1.15848,34671,54684,2016-02-25,1.06066,1.08528,1.03124,1.07592,30618,48546,2016-02-25,1.8202,1.8248,1.734,1.7702,126969,232465,2016-02-25,32.19,33.49,31.07,33.07,604277,504868,2016-02-25,1.12182,1.16736,1.10098,1.15848,34671,54684
808,2016-02-24,22.224,23.474,21.73,21.845,88812,104358,2016-02-24,166.83125,168.51875,166.0125,166.41875,488274,334451,2016-02-24,121.23125,121.5921875,121.1046875,121.1671875,1559543,1448662,2016-02-24,362.9,363.75,359.75,360.7,154614,244160,2016-02-24,10.59,10.765,10.503,10.716,1338.0,4446.0,2016-02-24,30.844,31.044,30.5,30.974,40687,62239,2016-02-24,870.05,871.4,865.45,868.45,89935,130022,2016-02-24,449.1,449.65,439.7,444.45,50357,81337,2016-02-24,0.71778,0.7201,0.71342,0.71902,72969.0,94332.0,2016-02-24,1.40256,1.40278,1.38794,1.39162,95185,204126,2016-02-24,0.72514,0.7311,0.72154,0.72932,54245.0,121567.0,,,,,,,,2016-02-24,8937.3,9015.1,8916.4,8965.9,136027,204115,2016-02-24,135.4,136.55,134.775,136.15,18597,120635,2016-02-24,54796.0,54954.0,54258.0,54816.0,32925.0,82538.0,2016-02-24,258.12,259.28,256.44,258.68,161.0,1738.0,2016-02-24,1.00934,1.01664,1.0065,1.01396,19103.0,37855.0,2016-02-24,1.01156,1.07596,0.9971,1.06348,43114,41699,2016-02-24,1.02028,1.06536,1.00378,1.06234,40608,41959,2016-02-24,1.8096,1.8404,1.7868,1.8116,76188,182213,2016-02-24,31.28,32.4,30.56,32.15,662823,514202,2016-02-24,1.01156,1.07596,0.9971,1.06348,43114,41699
809,2016-02-23,21.05,22.25,20.95,22.175,89741,123517,2016-02-23,166.46875,167.4375,164.78125,166.75,436638,485048,2016-02-23,121.078125,121.28125,120.828125,121.1484375,1708872,2205167,2016-02-23,367.0,367.25,361.5,362.0,103308,194169,2016-02-23,10.775,10.8,10.535,10.595,1479.0,4789.0,2016-02-23,31.49,31.53,30.71,30.75,38292,41690,2016-02-23,880.0,880.25,868.0,869.25,91416,114323,2016-02-23,458.0,459.25,447.5,448.0,53121,65862,2016-02-23,0.7221,0.7253,0.7194,0.721,77182.0,116115.0,2016-02-23,1.4151,1.4157,1.4007,1.4018,94868,250271,2016-02-23,0.7294,0.7302,0.7235,0.7269,51532.0,150825.0,,,,,,,,2016-02-23,8860.0,8951.0,8850.0,8929.0,171993,251956,2016-02-23,134.65,136.125,134.15,135.5,19619,120079,2016-02-23,55190.0,55340.0,54700.0,54810.0,30615.0,89984.0,2016-02-23,264.0,264.6,258.4,261.7,377.0,1652.0,2016-02-23,1.0009,1.0113,1.0006,1.0082,21145.0,47533.0,2016-02-23,0.9984,1.0114,0.9515,0.9663,40099,30647,2016-02-23,1.0542,1.0694,1.0117,1.0221,33427,35860,2016-02-23,1.846,1.8628,1.7918,1.8008,72663,133434,2016-02-23,33.34,33.53,31.22,31.87,562911,507820,2016-02-23,0.9984,1.0114,0.9515,0.9663,40099,30647
810,2016-02-22,22.4,22.48,20.85,21.025,82358,128625,2016-02-22,166.53125,166.6875,165.84375,166.1875,218233,534542,2016-02-22,121.109375,121.15625,120.8984375,121.0390625,914048,2406913,2016-02-22,366.5,369.25,366.25,367.5,189448,234630,2016-02-22,11.0,11.02,10.5,10.705,1565.0,5597.0,2016-02-22,31.45,31.67,31.3,31.49,50317,55127,2016-02-22,881.75,887.5,880.25,881.0,124383,140048,2016-02-22,461.0,463.25,458.0,458.5,48177,79636,2016-02-22,0.7137,0.724,0.7129,0.7224,79954.0,112668.0,2016-02-22,1.4294,1.4305,1.4059,1.4153,232180,251591,2016-02-22,0.7257,0.732,0.7251,0.7295,42247.0,149770.0,,,,,,,,2016-02-22,8883.0,8899.0,8823.5,8867.0,245701,254008,2016-02-22,134.3,135.7,133.975,134.625,23055,120464,2016-02-22,54810.0,55450.0,54710.0,55230.0,27354.0,88380.0,2016-02-22,260.3,265.0,260.3,264.2,498.0,1862.0,2016-02-22,1.0099,1.0106,1.0004,1.0015,21668.0,46621.0,2016-02-22,0.968,1.025,0.959,1.0006,33874,33967,2016-02-22,1.0316,1.0759,1.0246,1.0551,39012,42046,2016-02-22,1.798,1.8538,1.7792,1.8292,95560,96538,2016-02-22,31.512,33.482,31.184,33.008,443957,401776,2016-02-22,0.968,1.025,0.959,1.0006,33874,33967
811,2016-02-19,22.8,23.5,22.15,22.375,89277,128921,2016-02-19,166.5625,167.125,165.6875,166.59375,278043,549118,2016-02-19,121.3359375,121.453125,121.0078125,121.140625,1380944,2548793,2016-02-19,365.25,367.5,364.75,365.5,178432,297265,2016-02-19,10.865,11.035,10.835,11.02,909.0,6471.0,2016-02-19,31.84,31.94,31.32,31.39,51308,69816,2016-02-19,879.5,881.75,877.75,878.25,105780,156107,2016-02-19,462.0,464.25,460.0,461.75,50196,110807,2016-02-19,0.7146,0.7149,0.7062,0.7139,77171.0,109944.0,2016-02-19,1.4332,1.4373,1.4247,1.4361,90015,252813,2016-02-19,0.7285,0.7286,0.7222,0.7262,44033.0,150694.0,,,,,,,,2016-02-19,8829.0,8908.5,8824.5,8889.5,135535,252566,2016-02-19,134.2,134.825,133.275,133.95,16346,121455,2016-02-19,54580.0,54990.0,54360.0,54830.0,30761.0,89262.0,2016-02-19,264.0,266.8,261.0,262.6,806.0,2272.0,2016-02-19,1.0072,1.0121,1.0042,1.0118,17883.0,47125.0,2016-02-19,0.9688,0.9864,0.936,0.9594,27769,37036,2016-02-19,1.0775,1.0831,1.0217,1.0255,28741,46467,2016-02-19,1.856,1.87,1.794,1.804,105158,76247,2016-02-19,31.86,32.086,30.424,30.906,338143,312817,2016-02-19,0.9688,0.9864,0.936,0.9594,27769,37036
